source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
fibroblast,Transit Amplifying,Lamc1,ITGA6_ITGB1,0.0035075596790468057,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Lamc1,ITGA6_ITGB1,0.00665219990557822,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Stroma),Lamc1,ITGA6_ITGB1,0.0032213485350762977,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Early Absorptive,Lamc1,ITGA6_ITGB1,0.004220093859040084,0.01,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Early Absorptive,Lamc1,ITGA6_ITGB1,0.002041016306902074,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Late Absorptive,Lamc1,ITGA6_ITGB1,0.006054424025206919,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Late Absorptive,Lamc1,ITGA6_ITGB1,0.0029309640315167015,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Secretory,Lamc1,ITGA6_ITGB1,0.005561321613968922,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Secretory,Lamc1,ITGA6_ITGB1,0.002691562862519558,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),ER Stress,Lamc1,ITGA6_ITGB1,0.00456670085821118,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,ER Stress,Lamc1,ITGA6_ITGB1,0.002209047182262105,0,LAMC1_ITGA6_ITGB1,Lamc1  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Oncogene) 1,Lamc2,ITGA6_ITGB1,0.005263293806435015,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Oncogene) 1,Lamc2,ITGA6_ITGB1,0.0019725460640343485,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 1,Lamc2,ITGA6_ITGB1,0.033058178579836416,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 1,Lamc2,ITGA6_ITGB1,0.007456713136200535,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 1,Lamc2,ITGA6_ITGB1,0.014593068694151919,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 1,Lamc2,ITGA6_ITGB1,0.007453541583194042,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Oncogene) 1,Lamc2,ITGA6_ITGB1,0.002008064746773123,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 1,Lamc2,ITGA6_ITGB1,0.008782155757712332,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Oncogene) 2,Lamc2,ITGA6_ITGB1,0.004470674157325878,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Oncogene) 2,Lamc2,ITGA6_ITGB1,0.0016746584732376425,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 2,Lamc2,ITGA6_ITGB1,0.02819847634581504,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 2,Lamc2,ITGA6_ITGB1,0.006335881950802181,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 2,Lamc2,ITGA6_ITGB1,0.012412974968057884,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 2,Lamc2,ITGA6_ITGB1,0.006333184077454417,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Oncogene) 2,Lamc2,ITGA6_ITGB1,0.0017048224008354245,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 2,Lamc2,ITGA6_ITGB1,0.007463593185508243,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Reserve),Lamc2,ITGA6_ITGB1,0.008147722944595325,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Reserve),Lamc2,ITGA6_ITGB1,0.0030591013587586624,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Reserve),Lamc2,ITGA6_ITGB1,0.05040314465566417,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Reserve),Lamc2,ITGA6_ITGB1,0.011529264007431964,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Reserve),Lamc2,ITGA6_ITGB1,0.02247494815250685,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Reserve),Lamc2,ITGA6_ITGB1,0.011524380394439149,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Reserve),Lamc2,ITGA6_ITGB1,0.0031141240685653,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Reserve),Lamc2,ITGA6_ITGB1,0.013568712807640026,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Transit Amplifying,Lamc2,ITGA6_ITGB1,0.006717085061908481,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Transit Amplifying,Lamc2,ITGA6_ITGB1,0.0025196917228674127,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Transit Amplifying,Lamc2,ITGA6_ITGB1,0.041866163692431395,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Transit Amplifying,Lamc2,ITGA6_ITGB1,0.009510563301020493,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Transit Amplifying,Lamc2,ITGA6_ITGB1,0.018575743872354385,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Transit Amplifying,Lamc2,ITGA6_ITGB1,0.009506526553817535,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Transit Amplifying,Lamc2,ITGA6_ITGB1,0.0025650372716237916,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Transit Amplifying,Lamc2,ITGA6_ITGB1,0.011196962613761114,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Stroma),Lamc2,ITGA6_ITGB1,0.006170603606213536,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Stroma),Lamc2,ITGA6_ITGB1,0.002313901815012614,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Lamc2,ITGA6_ITGB1,0.03857110556820605,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Stroma),Lamc2,ITGA6_ITGB1,0.008738812507016608,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Stroma),Lamc2,ITGA6_ITGB1,0.017081069265252758,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Stroma),Lamc2,ITGA6_ITGB1,0.008735100439694088,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Stroma),Lamc2,ITGA6_ITGB1,0.002355552618303702,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Stroma),Lamc2,ITGA6_ITGB1,0.01028978772058689,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Early Absorptive,Lamc2,ITGA6_ITGB1,0.003913879882388637,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Early Absorptive,Lamc2,ITGA6_ITGB1,0.001465577676228323,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Early Absorptive,Lamc2,ITGA6_ITGB1,0.0247600320810323,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Early Absorptive,Lamc2,ITGA6_ITGB1,0.005548082413472019,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Early Absorptive,Lamc2,ITGA6_ITGB1,0.01087782547800795,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Early Absorptive,Lamc2,ITGA6_ITGB1,0.005545718119799295,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Early Absorptive,Lamc2,ITGA6_ITGB1,0.001491981271278134,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Early Absorptive,Lamc2,ITGA6_ITGB1,0.006536497134104217,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Late Absorptive,Lamc2,ITGA6_ITGB1,0.005615859970503314,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Late Absorptive,Lamc2,ITGA6_ITGB1,0.00210514522166814,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Late Absorptive,Lamc2,ITGA6_ITGB1,0.03520671155192001,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Late Absorptive,Lamc2,ITGA6_ITGB1,0.007955032337895079,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Late Absorptive,Lamc2,ITGA6_ITGB1,0.015560821288202189,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Late Absorptive,Lamc2,ITGA6_ITGB1,0.007951650533512728,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Late Absorptive,Lamc2,ITGA6_ITGB1,0.0021430464263368647,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Late Absorptive,Lamc2,ITGA6_ITGB1,0.00936821594731068,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Secretory,Lamc2,ITGA6_ITGB1,0.0051582910271073005,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Secretory,Lamc2,ITGA6_ITGB1,0.0019330661664494803,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Secretory,Lamc2,ITGA6_ITGB1,0.03241673795147599,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Secretory,Lamc2,ITGA6_ITGB1,0.0073082731059151375,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Secretory,Lamc2,ITGA6_ITGB1,0.01430461337840165,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Secretory,Lamc2,ITGA6_ITGB1,0.007305164224009628,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Secretory,Lamc2,ITGA6_ITGB1,0.0019678753554897128,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Secretory,Lamc2,ITGA6_ITGB1,0.008607559096499596,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,ER Stress,Lamc2,ITGA6_ITGB1,0.004235443725339033,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,ER Stress,Lamc2,ITGA6_ITGB1,0.0015863096837592787,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),ER Stress,Lamc2,ITGA6_ITGB1,0.02674832066210521,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,ER Stress,Lamc2,ITGA6_ITGB1,0.006003102937033382,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),ER Stress,Lamc2,ITGA6_ITGB1,0.01176478839822142,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,ER Stress,Lamc2,ITGA6_ITGB1,0.006000545908168557,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,ER Stress,Lamc2,ITGA6_ITGB1,0.001614884848196769,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,ER Stress,Lamc2,ITGA6_ITGB1,0.007072005036635431,0,LAMC2_ITGA6_ITGB1,Lamc2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Reserve),Fn1,ITGAV_ITGB1,0.04564906237628055,0,FN1_ITGAV_ITGB1,Fn1  - (Itgav+Itgb1),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Reserve),Fn1,ITGAV_ITGB1,0.07886839826170375,0,FN1_ITGAV_ITGB1,Fn1  - (Itgav+Itgb1),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Transit Amplifying,Fn1,ITGAV_ITGB1,0.020365988501666276,0.01,FN1_ITGAV_ITGB1,Fn1  - (Itgav+Itgb1),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Fn1,ITGAV_ITGB1,0.02389712009626343,0.02,FN1_ITGAV_ITGB1,Fn1  - (Itgav+Itgb1),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Stroma),Fn1,ITGAV_ITGB1,0.04198367609976693,0,FN1_ITGAV_ITGB1,Fn1  - (Itgav+Itgb1),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Late Absorptive,Fn1,ITGAV_ITGB1,0.021718502184016195,0.01,FN1_ITGAV_ITGB1,Fn1  - (Itgav+Itgb1),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,fibroblast,Fn1,ITGAV_ITGB1,0.02236636084384908,0,FN1_ITGAV_ITGB1,Fn1  - (Itgav+Itgb1),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Oncogene) 1,Tnc,ITGAV_ITGB6,9.899745743649428e-4,0,TNC_ITGAV_ITGB6,Tnc  - (Itgav+Itgb6),TENASCIN,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Reserve),Tnc,ITGAV_ITGB6,0.013170334393702498,0,TNC_ITGAV_ITGB6,Tnc  - (Itgav+Itgb6),TENASCIN,ECM-Receptor,KEGG: mmu04512
fibroblast,Transit Amplifying,Tnc,ITGAV_ITGB6,0.0014864052495592091,0,TNC_ITGAV_ITGB6,Tnc  - (Itgav+Itgb6),TENASCIN,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Stroma),Tnc,ITGAV_ITGB6,0.005044018012208057,0,TNC_ITGAV_ITGB6,Tnc  - (Itgav+Itgb6),TENASCIN,ECM-Receptor,KEGG: mmu04512
fibroblast,Late Absorptive,Tnc,ITGAV_ITGB6,0.0017443130791799223,0,TNC_ITGAV_ITGB6,Tnc  - (Itgav+Itgb6),TENASCIN,ECM-Receptor,KEGG: mmu04512
fibroblast,ER Stress,Tnc,ITGAV_ITGB6,0.0016623309644706158,0,TNC_ITGAV_ITGB6,Tnc  - (Itgav+Itgb6),TENASCIN,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 1,Fn1,ITGAV_ITGB6,0.0021298662513440743,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 1,Fn1,ITGAV_ITGB6,0.0010346771317403364,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Oncogene) 1,Fn1,ITGAV_ITGB6,0.00380609626970164,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Reserve),Fn1,ITGAV_ITGB6,0.02794283864039319,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Reserve),Fn1,ITGAV_ITGB6,0.013757470034852582,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Reserve),Fn1,ITGAV_ITGB6,0.04893788354260078,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Transit Amplifying,Fn1,ITGAV_ITGB6,0.003196076020562979,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Transit Amplifying,Fn1,ITGAV_ITGB6,0.0015534894039459844,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Transit Amplifying,Fn1,ITGAV_ITGB6,0.005706627017601667,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Fn1,ITGAV_ITGB6,0.010801407836821219,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Stroma),Fn1,ITGAV_ITGB6,0.005270816108179895,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Stroma),Fn1,ITGAV_ITGB6,0.019171129338263284,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Late Absorptive,Fn1,ITGAV_ITGB6,0.003749516790768348,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Late Absorptive,Fn1,ITGAV_ITGB6,0.0018230158286651128,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,Late Absorptive,Fn1,ITGAV_ITGB6,0.006691882762826299,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),ER Stress,Fn1,ITGAV_ITGB6,0.0035736281724678743,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),ER Stress,Fn1,ITGAV_ITGB6,0.0017373411494602691,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
fibroblast,ER Stress,Fn1,ITGAV_ITGB6,0.0063788524672685806,0,FN1_ITGAV_ITGB6,Fn1  - (Itgav+Itgb6),FN1,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Oncogene) 1,Lama3,ITGA6_ITGB4,0.001084656289431056,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 1,Lama3,ITGA6_ITGB4,0.0171899162435358,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 1,Lama3,ITGA6_ITGB4,0.004770270484290719,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 1,Lama3,ITGA6_ITGB4,0.009150913918122651,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 1,Lama3,ITGA6_ITGB4,0.006375649806784567,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Oncogene) 1,Lama3,ITGA6_ITGB4,0.0014312101201801007,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 1,Lama3,ITGA6_ITGB4,0.007414621805879244,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Oncogene) 2,Lama3,ITGA6_ITGB4,9.49675245950167e-4,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 2,Lama3,ITGA6_ITGB4,0.015080959992269855,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 2,Lama3,ITGA6_ITGB4,0.004178548425612712,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 2,Lama3,ITGA6_ITGB4,0.00802017957097449,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 2,Lama3,ITGA6_ITGB4,0.005585908231472646,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Oncogene) 2,Lama3,ITGA6_ITGB4,0.0012531559722307945,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 2,Lama3,ITGA6_ITGB4,0.00649702593084931,0,LAMA3_ITGA6_ITGB4,Lama3  - (Itga6+Itgb4),LAMININ,ECM-Receptor,KEGG: mmu04512
